purpose,i,j,model_requested,circuit_index,counts_json,shots_observed
test_kernel,243,6,qksvc,2591,"{""0011"": 247, ""1011"": 3, ""0001"": 6}",256
test_kernel,243,7,qksvc,2592,"{""0000"": 163, ""0010"": 44, ""0001"": 40, ""1000"": 2, ""0011"": 6, ""1011"": 1}",256
test_kernel,243,8,qksvc,2593,"{""0000"": 249, ""0010"": 3, ""1000"": 1, ""0100"": 2, ""0001"": 1}",256
test_kernel,243,9,qksvc,2594,"{""0000"": 252, ""0010"": 3, ""1000"": 1}",256
test_kernel,244,0,qksvc,2595,"{""0000"": 240, ""0001"": 7, ""0011"": 1, ""1000"": 3, ""0100"": 1, ""0010"": 3, ""1100"": 1}",256
test_kernel,244,1,qksvc,2596,"{""0000"": 236, ""0001"": 9, ""0010"": 8, ""1000"": 1, ""0100"": 2}",256
test_kernel,244,2,qksvc,2597,"{""0000"": 235, ""0001"": 7, ""0010"": 11, ""1000"": 2, ""0100"": 1}",256
test_kernel,244,3,qksvc,2598,"{""1011"": 4, ""0011"": 245, ""0010"": 3, ""0001"": 4}",256
test_kernel,244,4,qksvc,2599,"{""0000"": 221, ""0010"": 15, ""0001"": 17, ""1000"": 2, ""0011"": 1}",256
test_kernel,244,5,qksvc,2600,"{""0011"": 143, ""0010"": 48, ""0001"": 43, ""0000"": 20, ""1000"": 1, ""1011"": 1}",256
test_kernel,244,6,qksvc,2601,"{""0011"": 246, ""1011"": 5, ""0001"": 5}",256
test_kernel,244,7,qksvc,2602,"{""0001"": 42, ""0000"": 158, ""0010"": 40, ""0011"": 13, ""1001"": 1, ""0101"": 1, ""1000"": 1}",256
test_kernel,244,8,qksvc,2603,"{""0000"": 250, ""0010"": 3, ""0100"": 1, ""1000"": 2}",256
test_kernel,244,9,qksvc,2604,"{""0000"": 243, ""0010"": 9, ""1000"": 1, ""0100"": 2, ""0001"": 1}",256
test_kernel,245,0,qksvc,2605,"{""0011"": 249, ""0010"": 2, ""1011"": 2, ""0001"": 3}",256
test_kernel,245,1,qksvc,2606,"{""0011"": 249, ""0010"": 1, ""0001"": 3, ""0111"": 2, ""1011"": 1}",256
test_kernel,245,2,qksvc,2607,"{""0011"": 252, ""1011"": 2, ""0001"": 2}",256
test_kernel,245,3,qksvc,2608,"{""0000"": 232, ""1000"": 4, ""0001"": 8, ""0100"": 1, ""0010"": 11}",256
test_kernel,245,4,qksvc,2609,"{""0011"": 236, ""1011"": 6, ""0010"": 7, ""0001"": 7}",256
test_kernel,245,5,qksvc,2610,"{""0100"": 1, ""0010"": 57, ""0000"": 80, ""0001"": 59, ""0011"": 56, ""0111"": 1, ""1000"": 1, ""1011"": 1}",256
test_kernel,245,6,qksvc,2611,"{""0000"": 235, ""0010"": 11, ""0001"": 4, ""1000"": 3, ""0110"": 1, ""0011"": 1, ""0100"": 1}",256
test_kernel,245,7,qksvc,2612,"{""0011"": 209, ""0001"": 17, ""0010"": 23, ""0000"": 4, ""1011"": 3}",256
test_kernel,245,8,qksvc,2613,"{""0011"": 247, ""0010"": 3, ""0001"": 3, ""1011"": 3}",256
test_kernel,245,9,qksvc,2614,"{""0011"": 248, ""0010"": 4, ""0001"": 4}",256
test_kernel,246,0,qksvc,2615,"{""0000"": 235, ""0010"": 9, ""1000"": 3, ""0100"": 1, ""0001"": 7, ""0011"": 1}",256
test_kernel,246,1,qksvc,2616,"{""0000"": 232, ""0001"": 10, ""0010"": 11, ""0100"": 2, ""1000"": 1}",256
test_kernel,246,2,qksvc,2617,"{""0000"": 240, ""0001"": 5, ""0010"": 9, ""1000"": 2}",256
test_kernel,246,3,qksvc,2618,"{""0011"": 252, ""0001"": 4}",256
test_kernel,246,4,qksvc,2619,"{""0000"": 204, ""0001"": 19, ""0010"": 26, ""0011"": 2, ""1000"": 2, ""0100"": 3}",256
test_kernel,246,5,qksvc,2620,"{""0010"": 52, ""0011"": 146, ""0001"": 38, ""0000"": 19, ""1011"": 1}",256
test_kernel,246,6,qksvc,2621,"{""0011"": 245, ""0010"": 2, ""0001"": 7, ""1011"": 2}",256
test_kernel,246,7,qksvc,2622,"{""0000"": 132, ""0010"": 63, ""0001"": 38, ""0011"": 22, ""1010"": 1}",256
test_kernel,246,8,qksvc,2623,"{""0000"": 244, ""0100"": 2, ""0010"": 5, ""0001"": 3, ""1000"": 2}",256
test_kernel,246,9,qksvc,2624,"{""0000"": 244, ""1000"": 3, ""0010"": 4, ""0001"": 4, ""0100"": 1}",256
test_kernel,247,0,qksvc,2625,"{""0000"": 236, ""0010"": 9, ""0001"": 5, ""1000"": 3, ""0100"": 3}",256
test_kernel,247,1,qksvc,2626,"{""0000"": 236, ""0010"": 10, ""0001"": 6, ""0100"": 2, ""0011"": 1, ""1000"": 1}",256
test_kernel,247,2,qksvc,2627,"{""0000"": 236, ""0001"": 8, ""0010"": 11, ""1000"": 1}",256
test_kernel,247,3,qksvc,2628,"{""0011"": 244, ""0001"": 7, ""1011"": 4, ""0111"": 1}",256
test_kernel,247,4,qksvc,2629,"{""0000"": 201, ""0011"": 5, ""0001"": 18, ""0010"": 28, ""0110"": 1, ""0101"": 1, ""1000"": 2}",256
test_kernel,247,5,qksvc,2630,"{""0000"": 17, ""0010"": 47, ""0011"": 141, ""0001"": 50, ""0111"": 1}",256
test_kernel,247,6,qksvc,2631,"{""0011"": 252, ""1011"": 3, ""0111"": 1}",256
test_kernel,247,7,qksvc,2632,"{""0000"": 160, ""0010"": 45, ""0001"": 33, ""0011"": 13, ""1000"": 5}",256
test_kernel,247,8,qksvc,2633,"{""0000"": 246, ""0001"": 3, ""0010"": 6, ""1000"": 1}",256
test_kernel,247,9,qksvc,2634,"{""0000"": 245, ""0010"": 7, ""0100"": 3, ""0001"": 1}",256
test_kernel,248,0,qksvc,2635,"{""0000"": 249, ""0001"": 1, ""0010"": 5, ""1000"": 1}",256
test_kernel,248,1,qksvc,2636,"{""0000"": 243, ""1000"": 1, ""0010"": 7, ""0001"": 5}",256
test_kernel,248,2,qksvc,2637,"{""0000"": 226, ""0001"": 12, ""0010"": 11, ""1000"": 5, ""0011"": 2}",256
test_kernel,248,3,qksvc,2638,"{""0011"": 244, ""1011"": 5, ""0111"": 2, ""0010"": 2, ""0001"": 3}",256
test_kernel,248,4,qksvc,2639,"{""0000"": 219, ""0010"": 18, ""0001"": 18, ""0100"": 1}",256
test_kernel,248,5,qksvc,2640,"{""0011"": 145, ""0000"": 14, ""0001"": 55, ""0010"": 39, ""0111"": 1, ""1010"": 1, ""1011"": 1}",256
test_kernel,248,6,qksvc,2641,"{""0011"": 250, ""0001"": 2, ""1011"": 2, ""0111"": 1, ""0010"": 1}",256
test_kernel,248,7,qksvc,2642,"{""0000"": 169, ""0001"": 46, ""0010"": 29, ""0011"": 8, ""0100"": 1, ""1000"": 1, ""1001"": 1, ""1011"": 1}",256
test_kernel,248,8,qksvc,2643,"{""0000"": 251, ""0010"": 4, ""0001"": 1}",256
test_kernel,248,9,qksvc,2644,"{""0000"": 250, ""0010"": 2, ""1000"": 3, ""0001"": 1}",256
test_kernel,249,0,qksvc,2645,"{""0000"": 244, ""1000"": 1, ""0010"": 8, ""0001"": 3}",256
test_kernel,249,1,qksvc,2646,"{""0000"": 236, ""0001"": 8, ""0010"": 11, ""1000"": 1}",256
test_kernel,249,2,qksvc,2647,"{""0000"": 241, ""0001"": 7, ""1000"": 2, ""0010"": 5, ""0100"": 1}",256
test_kernel,249,3,qksvc,2648,"{""0011"": 246, ""0001"": 5, ""1011"": 3, ""0111"": 1, ""0010"": 1}",256
test_kernel,249,4,qksvc,2649,"{""0000"": 222, ""0001"": 11, ""0010"": 22, ""0100"": 1}",256
test_kernel,249,5,qksvc,2650,"{""0000"": 21, ""0001"": 45, ""0010"": 68, ""0011"": 118, ""1011"": 2, ""0111"": 1, ""1010"": 1}",256
test_kernel,249,6,qksvc,2651,"{""0011"": 248, ""1011"": 4, ""0010"": 3, ""0001"": 1}",256
test_kernel,249,7,qksvc,2652,"{""0000"": 155, ""0001"": 49, ""0010"": 41, ""0011"": 9, ""0100"": 1, ""1000"": 1}",256
test_kernel,249,8,qksvc,2653,"{""0000"": 249, ""0010"": 4, ""0100"": 2, ""0001"": 1}",256
test_kernel,249,9,qksvc,2654,"{""0000"": 247, ""1000"": 2, ""0010"": 6, ""0001"": 1}",256
test_kernel,250,0,qksvc,2655,"{""0011"": 247, ""0001"": 4, ""0010"": 3, ""1011"": 2}",256
test_kernel,250,1,qksvc,2656,"{""0011"": 245, ""0010"": 3, ""0001"": 3, ""1011"": 5}",256
test_kernel,250,2,qksvc,2657,"{""0011"": 249, ""1011"": 2, ""0001"": 1, ""0010"": 2, ""0111"": 2}",256
test_kernel,250,3,qksvc,2658,"{""0000"": 228, ""0001"": 8, ""1000"": 8, ""0010"": 12}",256
test_kernel,250,4,qksvc,2659,"{""0011"": 245, ""0010"": 4, ""0001"": 6, ""0111"": 1}",256
test_kernel,250,5,qksvc,2660,"{""0011"": 45, ""0010"": 65, ""0001"": 65, ""0000"": 80, ""1011"": 1}",256
test_kernel,250,6,qksvc,2661,"{""0001"": 12, ""0000"": 225, ""0010"": 14, ""0110"": 1, ""1000"": 4}",256
test_kernel,250,7,qksvc,2662,"{""0010"": 26, ""0011"": 196, ""0000"": 5, ""0001"": 26, ""1010"": 1, ""1011"": 2}",256
test_kernel,250,8,qksvc,2663,"{""0011"": 248, ""1011"": 1, ""0001"": 4, ""0010"": 2, ""0111"": 1}",256
test_kernel,250,9,qksvc,2664,"{""0011"": 248, ""0010"": 5, ""0001"": 3}",256
test_kernel,251,0,qksvc,2665,"{""0000"": 241, ""0100"": 1, ""1000"": 2, ""0001"": 4, ""0010"": 7, ""1001"": 1}",256
test_kernel,251,1,qksvc,2666,"{""0000"": 242, ""0001"": 7, ""0010"": 5, ""1000"": 1, ""0100"": 1}",256
test_kernel,251,2,qksvc,2667,"{""0000"": 233, ""1010"": 1, ""0010"": 15, ""0001"": 5, ""1000"": 1, ""0100"": 1}",256
test_kernel,251,3,qksvc,2668,"{""0011"": 248, ""0111"": 2, ""0001"": 4, ""1011"": 1, ""0010"": 1}",256
test_kernel,251,4,qksvc,2669,"{""0000"": 204, ""0010"": 27, ""0011"": 3, ""0001"": 18, ""0100"": 1, ""1000"": 2, ""1010"": 1}",256
test_kernel,251,5,qksvc,2670,"{""0010"": 60, ""0001"": 47, ""0011"": 133, ""1011"": 1, ""0000"": 15}",256
test_kernel,251,6,qksvc,2671,"{""0011"": 247, ""1011"": 2, ""0111"": 1, ""0001"": 4, ""0010"": 2}",256
test_kernel,251,7,qksvc,2672,"{""0010"": 50, ""0000"": 153, ""0001"": 44, ""1001"": 1, ""1000"": 1, ""0011"": 7}",256
test_kernel,251,8,qksvc,2673,"{""0000"": 248, ""0010"": 6, ""0100"": 1, ""1000"": 1}",256
test_kernel,251,9,qksvc,2674,"{""0000"": 248, ""0010"": 6, ""1000"": 1, ""0001"": 1}",256
test_kernel,252,0,qksvc,2675,"{""0011"": 246, ""0001"": 4, ""0000"": 1, ""0010"": 3, ""1011"": 1, ""0111"": 1}",256
test_kernel,252,1,qksvc,2676,"{""0011"": 249, ""1011"": 1, ""0001"": 3, ""0010"": 3}",256
test_kernel,252,2,qksvc,2677,"{""0011"": 248, ""0001"": 4, ""0010"": 3, ""1011"": 1}",256
test_kernel,252,3,qksvc,2678,"{""0000"": 239, ""0001"": 6, ""1001"": 1, ""0010"": 8, ""0100"": 1, ""1000"": 1}",256
test_kernel,252,4,qksvc,2679,"{""1011"": 1, ""0011"": 242, ""0010"": 8, ""0001"": 5}",256
test_kernel,252,5,qksvc,2680,"{""0001"": 63, ""0010"": 68, ""0011"": 44, ""0000"": 79, ""1011"": 1, ""1010"": 1}",256
test_kernel,252,6,qksvc,2681,"{""0000"": 238, ""0001"": 8, ""0010"": 7, ""1000"": 1, ""0011"": 1, ""0100"": 1}",256
test_kernel,252,7,qksvc,2682,"{""0010"": 25, ""0011"": 205, ""0001"": 20, ""1011"": 4, ""0101"": 1, ""0000"": 1}",256
test_kernel,252,8,qksvc,2683,"{""0011"": 243, ""0001"": 5, ""1011"": 2, ""0111"": 2, ""0010"": 4}",256
test_kernel,252,9,qksvc,2684,"{""0011"": 240, ""1011"": 5, ""0010"": 3, ""0001"": 8}",256
test_kernel,253,0,qksvc,2685,"{""0000"": 247, ""0010"": 6, ""0100"": 1, ""0001"": 2}",256
test_kernel,253,1,qksvc,2686,"{""0000"": 242, ""0010"": 8, ""0001"": 5, ""1000"": 1}",256
test_kernel,253,2,qksvc,2687,"{""0000"": 246, ""1000"": 2, ""0001"": 2, ""0010"": 6}",256
test_kernel,253,3,qksvc,2688,"{""0011"": 248, ""0001"": 2, ""0010"": 4, ""1011"": 2}",256
test_kernel,253,4,qksvc,2689,"{""0000"": 222, ""0010"": 17, ""0001"": 14, ""1000"": 1, ""0011"": 2}",256
test_kernel,253,5,qksvc,2690,"{""0011"": 130, ""0010"": 52, ""0001"": 50, ""0000"": 23, ""1011"": 1}",256
test_kernel,253,6,qksvc,2691,"{""0011"": 251, ""0111"": 2, ""0001"": 2, ""0010"": 1}",256
test_kernel,253,7,qksvc,2692,"{""0000"": 166, ""0011"": 11, ""0010"": 43, ""0001"": 33, ""1000"": 1, ""1001"": 1, ""1010"": 1}",256
test_kernel,253,8,qksvc,2693,"{""0000"": 246, ""0010"": 8, ""1000"": 2}",256
test_kernel,253,9,qksvc,2694,"{""0000"": 252, ""0010"": 2, ""0001"": 1, ""1000"": 1}",256
test_kernel,254,0,qksvc,2695,"{""0011"": 253, ""0001"": 2, ""0010"": 1}",256
test_kernel,254,1,qksvc,2696,"{""0011"": 251, ""0001"": 3, ""0010"": 2}",256
test_kernel,254,2,qksvc,2697,"{""0011"": 247, ""1011"": 3, ""0001"": 4, ""0111"": 1, ""0010"": 1}",256
test_kernel,254,3,qksvc,2698,"{""0000"": 231, ""0010"": 15, ""0001"": 8, ""1000"": 2}",256
test_kernel,254,4,qksvc,2699,"{""0011"": 244, ""0001"": 5, ""1010"": 1, ""0010"": 3, ""0111"": 2, ""1011"": 1}",256
test_kernel,254,5,qksvc,2700,"{""0010"": 68, ""0000"": 79, ""0011"": 51, ""0001"": 57, ""0101"": 1}",256
test_kernel,254,6,qksvc,2701,"{""0000"": 236, ""0001"": 9, ""0010"": 8, ""1000"": 3}",256
test_kernel,254,7,qksvc,2702,"{""0011"": 207, ""0010"": 21, ""0001"": 22, ""1011"": 4, ""0000"": 2}",256
test_kernel,254,8,qksvc,2703,"{""0011"": 244, ""0001"": 4, ""0010"": 5, ""1011"": 3}",256
test_kernel,254,9,qksvc,2704,"{""0011"": 238, ""0010"": 7, ""0001"": 8, ""1011"": 3}",256
test_kernel,255,0,qksvc,2705,"{""0000"": 239, ""1000"": 2, ""0010"": 9, ""0001"": 5, ""0100"": 1}",256
test_kernel,255,1,qksvc,2706,"{""0000"": 235, ""0010"": 7, ""0001"": 10, ""1000"": 2, ""0100"": 2}",256
test_kernel,255,2,qksvc,2707,"{""0000"": 237, ""1000"": 2, ""0010"": 11, ""0011"": 1, ""0100"": 1, ""0001"": 4}",256
test_kernel,255,3,qksvc,2708,"{""0011"": 250, ""0001"": 3, ""0111"": 2, ""0010"": 1}",256
test_kernel,255,4,qksvc,2709,"{""0000"": 208, ""0001"": 21, ""0010"": 24, ""0011"": 2, ""1000"": 1}",256
test_kernel,255,5,qksvc,2710,"{""0011"": 143, ""0000"": 16, ""0010"": 49, ""0001"": 44, ""1001"": 2, ""1000"": 1, ""1010"": 1}",256
test_kernel,255,6,qksvc,2711,"{""0011"": 251, ""0010"": 3, ""0111"": 1, ""0001"": 1}",256
test_kernel,255,7,qksvc,2712,"{""0001"": 51, ""0000"": 149, ""0011"": 13, ""0010"": 42, ""1000"": 1}",256
test_kernel,255,8,qksvc,2713,"{""0000"": 246, ""0001"": 4, ""0010"": 5, ""1000"": 1}",256
test_kernel,255,9,qksvc,2714,"{""0000"": 248, ""0001"": 3, ""0010"": 4, ""1000"": 1}",256
test_kernel,256,0,qksvc,2715,"{""0000"": 244, ""0001"": 1, ""0010"": 7, ""0100"": 2, ""1000"": 2}",256
test_kernel,256,1,qksvc,2716,"{""0000"": 239, ""0010"": 12, ""1000"": 2, ""0100"": 2, ""0001"": 1}",256
test_kernel,256,2,qksvc,2717,"{""0000"": 232, ""0001"": 7, ""0010"": 14, ""0100"": 2, ""0011"": 1}",256
test_kernel,256,3,qksvc,2718,"{""0011"": 254, ""0010"": 1, ""0001"": 1}",256
test_kernel,256,4,qksvc,2719,"{""0000"": 199, ""0010"": 30, ""0001"": 23, ""0011"": 1, ""0100"": 2, ""1000"": 1}",256
test_kernel,256,5,qksvc,2720,"{""0011"": 154, ""0001"": 43, ""0010"": 40, ""0000"": 17, ""1011"": 2}",256
test_kernel,256,6,qksvc,2721,"{""0011"": 244, ""0001"": 7, ""1011"": 3, ""0010"": 2}",256
test_kernel,256,7,qksvc,2722,"{""0000"": 147, ""0011"": 20, ""0001"": 39, ""0010"": 48, ""1010"": 1, ""1000"": 1}",256
test_kernel,256,8,qksvc,2723,"{""0000"": 248, ""0010"": 7, ""1000"": 1}",256
test_kernel,256,9,qksvc,2724,"{""0000"": 248, ""1000"": 1, ""0100"": 1, ""0001"": 1, ""0010"": 5}",256
test_kernel,257,0,qksvc,2725,"{""0011"": 251, ""1011"": 1, ""0010"": 1, ""0001"": 3}",256
test_kernel,257,1,qksvc,2726,"{""0011"": 248, ""1011"": 3, ""0001"": 1, ""0010"": 3, ""0111"": 1}",256
test_kernel,257,2,qksvc,2727,"{""0011"": 249, ""1011"": 3, ""0111"": 1, ""0001"": 2, ""0010"": 1}",256
test_kernel,257,3,qksvc,2728,"{""0000"": 234, ""0001"": 12, ""0010"": 6, ""0100"": 1, ""1000"": 1, ""0101"": 1, ""1010"": 1}",256
test_kernel,257,4,qksvc,2729,"{""0011"": 247, ""0001"": 4, ""0010"": 3, ""1011"": 2}",256
test_kernel,257,5,qksvc,2730,"{""0000"": 76, ""0011"": 48, ""0010"": 68, ""0001"": 62, ""1011"": 1, ""1000"": 1}",256
test_kernel,257,6,qksvc,2731,"{""0000"": 233, ""0010"": 9, ""0001"": 7, ""1000"": 5, ""0100"": 2}",256
test_kernel,257,7,qksvc,2732,"{""0011"": 204, ""0010"": 26, ""1011"": 3, ""0001"": 20, ""1001"": 1, ""0000"": 2}",256
test_kernel,257,8,qksvc,2733,"{""0001"": 7, ""0011"": 236, ""0010"": 6, ""1011"": 7}",256
test_kernel,257,9,qksvc,2734,"{""1011"": 2, ""0011"": 248, ""0111"": 1, ""0010"": 4, ""0001"": 1}",256
test_kernel,258,0,qksvc,2735,"{""0011"": 251, ""0111"": 2, ""0001"": 2, ""1011"": 1}",256
test_kernel,258,1,qksvc,2736,"{""0011"": 247, ""0010"": 4, ""1011"": 4, ""0001"": 1}",256
test_kernel,258,2,qksvc,2737,"{""0011"": 250, ""0001"": 4, ""1011"": 2}",256
test_kernel,258,3,qksvc,2738,"{""0000"": 241, ""0001"": 7, ""0010"": 8}",256
test_kernel,258,4,qksvc,2739,"{""0001"": 4, ""0011"": 242, ""0010"": 8, ""1011"": 2}",256
test_kernel,258,5,qksvc,2740,"{""0000"": 89, ""0011"": 43, ""0010"": 63, ""0001"": 60, ""0100"": 1}",256
test_kernel,258,6,qksvc,2741,"{""0000"": 228, ""1000"": 6, ""0001"": 7, ""0010"": 14, ""0011"": 1}",256
test_kernel,258,7,qksvc,2742,"{""0011"": 207, ""0010"": 22, ""0000"": 4, ""0001"": 23}",256
test_kernel,258,8,qksvc,2743,"{""0011"": 248, ""0001"": 2, ""0010"": 2, ""1011"": 2, ""0111"": 2}",256
test_kernel,258,9,qksvc,2744,"{""0011"": 250, ""0010"": 2, ""0001"": 2, ""1011"": 2}",256
test_kernel,259,0,qksvc,2745,"{""0000"": 245, ""0010"": 7, ""0001"": 3, ""0100"": 1}",256
test_kernel,259,1,qksvc,2746,"{""0000"": 233, ""0010"": 6, ""1000"": 2, ""0001"": 12, ""0100"": 1, ""0101"": 1, ""1010"": 1}",256
test_kernel,259,2,qksvc,2747,"{""0001"": 12, ""0000"": 232, ""0010"": 11, ""1000"": 1}",256
test_kernel,259,3,qksvc,2748,"{""0011"": 250, ""0001"": 3, ""0010"": 1, ""1011"": 1, ""0111"": 1}",256
test_kernel,259,4,qksvc,2749,"{""0000"": 201, ""0010"": 29, ""0001"": 23, ""0011"": 3}",256
test_kernel,259,5,qksvc,2750,"{""0010"": 44, ""0011"": 154, ""0001"": 38, ""0000"": 20}",256
test_kernel,259,6,qksvc,2751,"{""0011"": 250, ""1011"": 4, ""0001"": 2}",256
test_kernel,259,7,qksvc,2752,"{""0000"": 155, ""0001"": 48, ""0010"": 39, ""0011"": 13, ""1000"": 1}",256
test_kernel,259,8,qksvc,2753,"{""0000"": 248, ""1000"": 1, ""0100"": 1, ""0010"": 4, ""0001"": 2}",256
test_kernel,259,9,qksvc,2754,"{""0000"": 244, ""0010"": 9, ""0001"": 1, ""0100"": 1, ""1000"": 1}",256
test_kernel,260,0,qksvc,2755,"{""0000"": 246, ""0001"": 2, ""0010"": 8}",256
test_kernel,260,1,qksvc,2756,"{""0000"": 243, ""0010"": 10, ""0001"": 1, ""1000"": 1, ""0100"": 1}",256
test_kernel,260,2,qksvc,2757,"{""0001"": 8, ""0000"": 235, ""0010"": 8, ""0011"": 2, ""1001"": 1, ""1000"": 1, ""0100"": 1}",256
test_kernel,260,3,qksvc,2758,"{""0011"": 246, ""0001"": 3, ""0010"": 3, ""1011"": 2, ""0110"": 1, ""0111"": 1}",256
test_kernel,260,4,qksvc,2759,"{""0000"": 202, ""0010"": 25, ""0001"": 23, ""1000"": 4, ""0101"": 1, ""0011"": 1}",256
test_kernel,260,5,qksvc,2760,"{""0011"": 141, ""0010"": 52, ""0001"": 43, ""0000"": 15, ""1011"": 3, ""1010"": 2}",256
test_kernel,260,6,qksvc,2761,"{""0011"": 248, ""0010"": 4, ""1011"": 4}",256
test_kernel,260,7,qksvc,2762,"{""0000"": 148, ""0001"": 47, ""0010"": 48, ""0011"": 8, ""1010"": 1, ""0100"": 1, ""1000"": 2, ""0111"": 1}",256
test_kernel,260,8,qksvc,2763,"{""0000"": 252, ""0010"": 3, ""0001"": 1}",256
test_kernel,260,9,qksvc,2764,"{""0000"": 249, ""0010"": 6, ""1000"": 1}",256
test_kernel,261,0,qksvc,2765,"{""0000"": 248, ""1000"": 2, ""0010"": 5, ""0100"": 1}",256
test_kernel,261,1,qksvc,2766,"{""0000"": 240, ""0001"": 4, ""1000"": 2, ""0010"": 9, ""0100"": 1}",256
test_kernel,261,2,qksvc,2767,"{""0000"": 242, ""0010"": 9, ""0001"": 4, ""1000"": 1}",256
test_kernel,261,3,qksvc,2768,"{""0011"": 251, ""1011"": 1, ""0010"": 2, ""0001"": 2}",256
test_kernel,261,4,qksvc,2769,"{""0001"": 17, ""0000"": 218, ""0010"": 19, ""0100"": 1, ""1001"": 1}",256
test_kernel,261,5,qksvc,2770,"{""0011"": 133, ""0010"": 57, ""0000"": 19, ""0001"": 45, ""1011"": 1, ""1000"": 1}",256
test_kernel,261,6,qksvc,2771,"{""0011"": 249, ""0001"": 6, ""1011"": 1}",256
test_kernel,261,7,qksvc,2772,"{""0000"": 172, ""0001"": 36, ""0010"": 38, ""0011"": 10}",256
test_kernel,261,8,qksvc,2773,"{""0000"": 246, ""0010"": 5, ""0001"": 2, ""1000"": 1, ""0100"": 2}",256
test_kernel,261,9,qksvc,2774,"{""0000"": 248, ""0010"": 4, ""1000"": 4}",256
test_kernel,262,0,qksvc,2775,"{""0000"": 244, ""0001"": 7, ""0010"": 5}",256
test_kernel,262,1,qksvc,2776,"{""0000"": 240, ""0001"": 4, ""0010"": 10, ""1000"": 2}",256
test_kernel,262,2,qksvc,2777,"{""0000"": 242, ""0010"": 9, ""0001"": 4, ""0100"": 1}",256
test_kernel,262,3,qksvc,2778,"{""0011"": 249, ""0010"": 2, ""1011"": 5}",256
test_kernel,262,4,qksvc,2779,"{""0000"": 203, ""0010"": 26, ""0001"": 24, ""0011"": 3}",256
test_kernel,262,5,qksvc,2780,"{""0011"": 122, ""0010"": 60, ""0001"": 54, ""0000"": 18, ""1011"": 2}",256
test_kernel,262,6,qksvc,2781,"{""0011"": 248, ""0001"": 5, ""1011"": 3}",256
test_kernel,262,7,qksvc,2782,"{""0001"": 41, ""0000"": 160, ""0011"": 15, ""0010"": 35, ""1010"": 1, ""1000"": 2, ""0100"": 2}",256
test_kernel,262,8,qksvc,2783,"{""0000"": 246, ""0001"": 4, ""0100"": 2, ""0010"": 2, ""1000"": 2}",256
test_kernel,262,9,qksvc,2784,"{""0000"": 249, ""0010"": 5, ""1000"": 1, ""0100"": 1}",256
test_kernel,263,0,qksvc,2785,"{""0011"": 245, ""0001"": 6, ""0010"": 1, ""0111"": 2, ""1011"": 2}",256
test_kernel,263,1,qksvc,2786,"{""0011"": 246, ""0010"": 2, ""0001"": 7, ""0111"": 1}",256
test_kernel,263,2,qksvc,2787,"{""0011"": 252, ""0001"": 1, ""1011"": 3}",256
test_kernel,263,3,qksvc,2788,"{""0000"": 241, ""0010"": 9, ""0001"": 4, ""1000"": 1, ""0100"": 1}",256
test_kernel,263,4,qksvc,2789,"{""0011"": 247, ""0001"": 6, ""1011"": 3}",256
test_kernel,263,5,qksvc,2790,"{""0010"": 57, ""0011"": 48, ""0001"": 66, ""0000"": 80, ""1001"": 2, ""1010"": 1, ""0111"": 1, ""1000"": 1}",256
test_kernel,263,6,qksvc,2791,"{""0000"": 235, ""0001"": 6, ""0010"": 14, ""1000"": 1}",256
test_kernel,263,7,qksvc,2792,"{""0011"": 198, ""0001"": 27, ""0010"": 28, ""0000"": 3}",256
test_kernel,263,8,qksvc,2793,"{""0011"": 247, ""0010"": 3, ""0001"": 1, ""1011"": 3, ""0111"": 1, ""1001"": 1}",256
test_kernel,263,9,qksvc,2794,"{""0011"": 248, ""0001"": 6, ""0000"": 1, ""0111"": 1}",256
test_kernel,264,0,qksvc,2795,"{""0000"": 245, ""0010"": 7, ""0100"": 2, ""1000"": 1, ""0001"": 1}",256
test_kernel,264,1,qksvc,2796,"{""0000"": 243, ""0010"": 8, ""0001"": 3, ""1000"": 1, ""0100"": 1}",256
test_kernel,264,2,qksvc,2797,"{""0000"": 232, ""1000"": 4, ""0010"": 10, ""0001"": 8, ""0100"": 2}",256
test_kernel,264,3,qksvc,2798,"{""0011"": 243, ""0001"": 7, ""0111"": 2, ""0010"": 3, ""1011"": 1}",256
test_kernel,264,4,qksvc,2799,"{""0000"": 215, ""0010"": 22, ""0001"": 14, ""0011"": 3, ""1010"": 1, ""0100"": 1}",256
test_kernel,264,5,qksvc,2800,"{""0010"": 48, ""0011"": 136, ""0000"": 15, ""0001"": 53, ""1011"": 1, ""1010"": 1, ""0110"": 1, ""1000"": 1}",256
test_kernel,264,6,qksvc,2801,"{""0011"": 247, ""1011"": 4, ""0010"": 1, ""0111"": 2, ""0001"": 2}",256
test_kernel,264,7,qksvc,2802,"{""0000"": 173, ""0001"": 37, ""0011"": 11, ""0010"": 35}",256
test_kernel,264,8,qksvc,2803,"{""0000"": 252, ""1000"": 1, ""0010"": 2, ""0001"": 1}",256
test_kernel,264,9,qksvc,2804,"{""1000"": 3, ""0000"": 242, ""0010"": 10, ""0001"": 1}",256
test_kernel,265,0,qksvc,2805,"{""0000"": 238, ""0010"": 9, ""0001"": 8, ""1000"": 1}",256
test_kernel,265,1,qksvc,2806,"{""0000"": 243, ""0001"": 5, ""0010"": 6, ""0011"": 1, ""1010"": 1}",256
test_kernel,265,2,qksvc,2807,"{""0000"": 225, ""1000"": 4, ""0010"": 16, ""0001"": 11}",256
